;Tempo[s];Z_onda[m];Z_heave[m];;;;
32489;3248,99025;0,927501696;0,487651393;;;;
32490;3249,090253;0,940129348;0,492601534;;;;
32491;3249,190255;0,951494082;0,496888319;;;;
32492;3249,290258;0,961603979;0,500507162;;;;
32493;3249,390261;0,970466623;0,503454374;;;;
32494;3249,490264;0,978087244;0,505727168;;;;
32495;3249,590266;0,984467235;0,50732366;;;;
32496;3249,690269;0,989603156;0,508242866;;;;
32497;3249,790272;0,993486334;0,508484706;;;;
32498;3249,890275;0,996103076;0,508049999;;;;
32499;3249,990278;0,997435497;0,506940461;;;;
32500;3250,09028;0,997462873;0,505158699;;;;
32501;3250,190283;0,996163409;0,502708208;;;;
32502;3250,290286;0,993516258;0,499593365;;;;
32503;3250,390289;0,98950362;0,495819416;;;;
32504;3250,490291;0,98411272;0,491392473;;;;
32505;3250,590294;0,977337495;0,486319503;;;;
32506;3250,690297;0,969179841;0,480608313;;;;
32507;3250,7903;0,9596503;0,474267541;;;;
32508;3250,890303;0,948768131;0,467306645;;;;
32509;3250,990305;0,93656075;0,459735882;;;;
32510;3251,090308;0,923062593;0,4515663;;;;
32511;3251,190311;0,908313502;0,442809716;;;;
32512;3251,290314;0,89235676;0,433478701;;;;
32513;3251,390316;0,875236981;0,423586562;;;;
32514;3251,490319;0,856998;0,413147322;;;;
32515;3251,590322;0,837680983;0,402175699;;;;
32516;3251,690325;0,817322908;0,390687086;;;;
32517;3251,790328;0,795955542;0,378697529;;;;
32518;3251,89033;0,773605025;0,366223704;;;;
32519;3251,990333;0,750292072;0,353282893;;;;
32520;3252,090336;0,726032788;0,339892958;;;;
32521;3252,190339;0,700840009;0,326072321;;;;
32522;3252,290341;0,674725054;0,311839932;;;;
32523;3252,390344;0,647699724;0,297215246;;;;
32524;3252,490347;0,61977836;0,282218197;;;;
32525;3252,59035;0,59097979;0,266869166;;;;
32526;3252,690353;0,561328959;0,251188957;;;;
32527;3252,790355;0,530858116;0,235198767;;;;
32528;3252,890358;0,499607442;0,218920154;;;;
32529;3252,990361;0,467625042;0,202375014;;;;
32530;3253,090364;0,434966318;0,185585543;;;;
32531;3253,190366;0,401692762;0,168574213;;;;
32532;3253,290369;0,367870271;0,151363738;;;;
32533;3253,390372;0,333567137;0,133977047;;;;
32534;3253,490375;0,298851876;0,116437246;;;;
32535;3253,590378;0,263791089;0,098767596;;;;
32536;3253,69038;0,228447551;0,080991474;;;;
32537;3253,790383;0,192878667;0,063132347;;;;
32538;3253,890386;0,157135462;0,045213738;;;;
32539;3253,990389;0,121262159;0,027259195;;;;
32540;3254,090391;0,085296398;0,009292263;;;;
32541;3254,190394;0,049270064;-0,008663551;;;;
32542;3254,290397;0,01321064;-0,026584809;;;;
32543;3254,3904;-0,022857032;-0,044448167;;;;
32544;3254,490403;-0,058908746;-0,062230412;;;;
32545;3254,590405;-0,094918879;-0,079908488;;;;
32546;3254,690408;-0,130858461;-0,097459529;;;;
32547;3254,790411;-0,166693563;-0,114860883;;;;
32548;3254,890414;-0,202384136;-0,132090148;;;;
32549;3254,990416;-0,23788343;-0,149125196;;;;
32550;3255,090419;-0,273138031;-0,165944201;;;;
32551;3255,190422;-0,308088531;-0,18252567;;;;
32552;3255,290425;-0,342670777;-0,198848469;;;;
32553;3255,390428;-0,376817579;-0,214891845;;;;
32554;3255,49043;-0,410460756;-0,230635461;;;;
32555;3255,590433;-0,44353331;-0,246059413;;;;
32556;3255,690436;-0,475971568;-0,261144259;;;;
32557;3255,790439;-0,507717091;-0,275871041;;;;
32558;3255,890441;-0,538718183;-0,290221313;;;;
32559;3255,990444;-0,568930876;-0,304177156;;;;
32560;3256,090447;-0,598319308;-0,317721207;;;;
32561;3256,19045;-0,626855458;-0,330836675;;;;
32562;3256,290453;-0,65451827;-0,343507364;;;;
32563;3256,390455;-0,681292249;-0,355717694;;;;
32564;3256,490458;-0,707165654;-0,367452713;;;;
32565;3256,590461;-0,732128461;-0,378698124;;;;
32566;3256,690464;-0,756170274;-0,389440293;;;;
32567;3256,790466;-0,779278376;-0,39966627;;;;
32568;3256,890469;-0,801436102;-0,409363805;;;;
32569;3256,990472;-0,822621679;-0,418521359;;;;
32570;3257,090475;-0,842807642;-0,427128115;;;;
32571;3257,190478;-0,86196088;-0,435173999;;;;
