,Tempo[s],Z_onda[m],Z_heave[m]
33797,3379.793883,0.5255254993,-0.4137730095
33798,3379.893886,0.5508045753,-0.3733342289
33799,3379.993889,0.5756336308,-0.332426172
33800,3380.093891,0.5999551372,-0.2910874523
33801,3380.193894,0.6237114683,-0.2493571998
33802,3380.293897,0.6468482131,-0.2072750227
33803,3380.3939,0.6693172472,-0.1648809699
33804,3380.493903,0.69107929,-0.1222154916
33805,3380.593905,0.7121057208,-0.07931940048
33806,3380.693908,0.7323794909,-0.0362338319
33807,3380.793911,0.7518950529,0.006999796286
33808,3380.893914,0.7706573114,0.0503398241
33809,3380.993916,0.7886796921,0.09374439021
33810,3381.093919,0.8059814997,0.137171473
33811,3381.193922,0.8225848028,0.1805789318
33812,3381.293925,0.8385111242,0.2239245483
33813,3381.393928,0.8537782335,0.2671660684
33814,3381.49393,0.8683973291,0.3102612433
33815,3381.593933,0.8823708631,0.3531678719
33816,3381.693936,0.8956912054,0.3958438422
33817,3381.793939,0.908340267,0.438247173
33818,3381.893941,0.9202901185,0.4803360557
33819,3381.993944,0.9315045499,0.5220688956
33820,3382.093947,0.9419414349,0.5634043535
33821,3382.19395,0.9515556879,0.6043013866
33822,3382.293953,0.9603025532,0.6447192894
33823,3382.393955,0.9681409312,0.6846177345
33824,3382.493958,0.9750364465,0.7239568128
33825,3382.593961,0.9809639834,0.7626970734
33826,3382.693964,0.9859094622,0.8007995628
33827,3382.793966,0.9898706973,0.8382258645
33828,3382.893969,0.9928572603,0.8749381373
33829,3382.993972,0.9948893589,0.9108991533
33830,3383.093975,0.9959958314,0.9460723356
33831,3383.193978,0.9962114358,0.9804217952
33832,3383.29398,0.9955736736,1.013912367
33833,3383.393983,0.9941194334,1.046509648
33834,3383.493986,0.9918817525,1.078180026
33835,3383.593989,0.9888869863,1.108890723
33836,3383.693991,0.9851526389,1.138609821
33837,3383.793994,0.9806860482,1.1673063
33838,3383.893997,0.9754840445,1.194950065
33839,3383.994,0.969533612,1.221511985
33840,3384.094003,0.9628134971,1.246963913
33841,3384.194005,0.9552966177,1.271278726
33842,3384.294008,0.9469530597,1.294430346
33843,3384.394011,0.9377533932,1.316393771
33844,3384.494014,0.9276720111,1.337145101
33845,3384.594017,0.9166901916,1.356661562
33846,3384.694019,0.9047986095,1.374921534
33847,3384.794022,0.8919990721,1.39190457
33848,3384.894025,0.8783053207,1.407591421
33849,3384.994028,0.8637428266,1.421964058
33850,3385.09403,0.848347597,1.435005688
33851,3385.194033,0.8321640946,1.446700778
33852,3385.294036,0.8152424574,1.457035067
33853,3385.394039,0.7976352625,1.465995588
33854,3385.494042,0.7793941232,1.473570678
33855,3385.594044,0.760566422,1.479749997
33856,3385.694047,0.7411924692,1.484524535
33857,3385.79405,0.7213033409,1.487886628
33858,3385.894053,0.7009195891,1.489829967
33859,3385.994055,0.6800509375,1.490349604
33860,3386.094058,0.6586969907,1.489441964
33861,3386.194061,0.6368488926,1.487104847
33862,3386.294064,0.6144917854,1.483337436
33863,3386.394067,0.5916078481,1.478140296
33864,3386.494069,0.5681796431,1.471515383
33865,3386.594072,0.5441934702,1.463466038
33866,3386.694075,0.5196424265,1.453996989
33867,3386.794078,0.4945288972,1.44311435
33868,3386.89408,0.4688662528,1.430825615
33869,3386.994083,0.4426795985,1.417139658
33870,3387.094086,0.416005506,1.402066718
33871,3387.194089,0.3888907498,1.3856184
33872,3387.294092,0.361390157,1.367807664
33873,3387.394094,0.333563761,1.34864881
33874,3387.494097,0.3054735116,1.328157471
33875,3387.5941,0.2771798305,1.306350601
33876,3387.694103,0.2487383216,1.283246454
33877,3387.794105,0.2201969252,1.258864576
33878,3387.894108,0.1915937708,1.233225782
33879,3387.994111,0.1629559182,1.206352144
33880,3388.094114,0.1342990986,1.178266965
33881,3388.194117,0.1056284781,1.148994762
33882,3388.294119,0.07694037368,1.118561243
33883,3388.394122,0.04822476892,1.086993285
33884,3388.494125,0.01946840163,1.054318907
33885,3388.594128,-0.009341852239,1.020567248
33886,3388.69413,-0.03821560303,0.9857685372
33887,3388.794133,-0.06715588344,0.9499540695
33888,3388.894136,-0.09615667205,0.913156173
33889,3388.994139,-0.1252012281,0.8754081817
33890,3389.094142,-0.1542613887,0.8367444038
33891,3389.194144,-0.1832978944,0.7972000898
33892,3389.294147,-0.212261716,0.7568113995
33893,3389.39415,-0.2410962681,0.7156153687
33894,3389.494153,-0.2697403134,0.6736498738
33895,3389.594155,-0.2981313005,0.6309535971
33896,3389.694158,-0.3262088403,0.5875659896
33897,3389.794161,-0.3539180116,0.5435272344
33898,3389.894164,-0.3812122022,0.4988782089
33899,3389.994167,-0.4080552326,0.4536604458
33900,3390.094169,-0.4344225755,0.407916094
33901,3390.194172,-0.4603015599,0.3616878789
33902,3390.294175,-0.4856905455,0.3150190616
33903,3390.394178,-0.5105971392,0.267953398
33904,3390.49418,-0.5350356153,0.2205350973
33905,3390.594183,-0.5590237703,0.1728087797
33906,3390.694186,-0.582579494,0.124819434
33907,3390.794189,-0.6057173648,0.07661237439
33908,3390.894192,-0.6284455748,0.02823319747
33909,3390.994194,-0.6507634607,-0.02027226175
33910,3391.094197,-0.6726598641,-0.06885797374
33911,3391.1942,-0.6941124685,-0.1174777587
33912,3391.294203,-0.7150881761,-0.1660853313
33913,3391.394205,-0.7355444912,-0.2146343447
33914,3391.494208,-0.7554317902,-0.2630784362
33915,3391.594211,-0.7746962771,-0.3113712714
33916,3391.694214,-0.7932833621,-0.3594665894
33917,3391.794217,-0.8111411634,-0.4073182479
33918,3391.894219,-0.8282238199,-0.4548802674
33919,3391.994222,-0.8444943203,-0.5021068766
33920,3392.094225,-0.8599265968,-0.5489525567
33921,3392.194228,-0.8745066955,-0.5953720856
33922,3392.29423,-0.8882329199,-0.6413205822
33923,3392.394233,-0.9011149338,-0.6867535505
33924,3392.494236,-0.913171905,-0.7316269225
33925,3392.594239,-0.9244298535,-0.7758971021
33926,3392.694242,-0.9349184428,-0.8195210072
33927,3392.794244,-0.9446674997,-0.8624561123
33928,3392.894247,-0.9537035756,-0.9046604904
33929,3392.99425,-0.9620468549,-0.9460928538
33930,3393.094253,-0.9697086895,-0.9867125955
33931,3393.194255,-0.9766899796,-1.026479829
33932,3393.294258,-0.9829805474,-1.065355426
33933,3393.394261,-0.9885595599,-1.103301059
33934,3393.494264,-0.9933969658,-1.140279235
33935,3393.594267,-0.9974558183,-1.176253336
33936,3393.694269,-1.000695277,-1.211187654
33937,3393.794272,-1.003074025,-1.245047425
33938,3393.894275,-1.004553789,-1.277798867
33939,3393.994278,-1.005102656,-1.309409209
33940,3394.09428,-1.004697889,-1.33984673
33941,3394.194283,-1.003327979,-1.369080785
33942,3394.294286,-1.000993771,-1.397081838
33943,3394.394289,-0.9977085355,-1.423821492
33944,3394.494292,-0.9934969989,-1.449272517
33945,3394.594294,-0.9883934109,-1.473408876
33946,3394.694297,-0.9824388172,-1.496205755
33947,3394.7943,-0.9756777846,-1.517639584
33948,3394.894303,-0.968154868,-1.537688064
33949,3394.994305,-0.9599111353,-1.556330187
33950,3395.094308,-0.9509810588,-1.573546261
33951,3395.194311,-0.9413900526,-1.589317926
33952,3395.294314,-0.9311528734,-1.603628179
33953,3395.394317,-0.9202730309,-1.616461384
33954,3395.494319,-0.9087432575,-1.627803297
33955,3395.594322,-0.8965469986,-1.637641074
33956,3395.694325,-0.8836607883,-1.645963289
33957,3395.794328,-0.8700572994,-1.652759946
33958,3395.89433,-0.8557087954,-1.658022488
33959,3395.994333,-0.8405906738,-1.66174381
33960,3396.094336,-0.824684786,-1.663918264
33961,3396.194339,-0.8079822331,-1.664541669
33962,3396.294342,-0.7904853887,-1.663611315
33963,3396.394344,-0.7722089646,-1.661125967
33964,3396.494347,-0.753180023,-1.657085868
33965,3396.59435,-0.7334369316,-1.651492739
33966,3396.694353,-0.7130273526,-1.644349784
33967,3396.794355,-0.6920054433,-1.63566168
33968,3396.894358,-0.6704285169,-1.62543458
33969,3396.994361,-0.6483534586,-1.613676109
33970,3397.094364,-0.6258332169,-1.600395353
33971,3397.194367,-0.6029136816,-1.585602856
33972,3397.294369,-0.5796312271,-1.569310609
33973,3397.394372,-0.5560111385,-1.551532043
33974,3397.494375,-0.5320670618,-1.532282013
33975,3397.594378,-0.5078015259,-1.511576788
33976,3397.69438,-0.4832074903,-1.489434036
33977,3397.794383,-0.4582707784,-1.46587281
33978,3397.894386,-0.4329731798,-1.440913528
33979,3397.994389,-0.4072959422,-1.414577955
33980,3398.094392,-0.3812233412,-1.386889187
33981,3398.194394,-0.354746006,-1.357871627
33982,3398.294397,-0.3278637031,-1.327550963
33983,3398.3944,-0.3005873274,-1.295954144
33984,3398.494403,-0.2729399189,-1.263109359
33985,3398.594405,-0.2449566133,-1.229046007
33986,3398.694408,-0.2166835273,-1.193794669
33987,3398.794411,-0.1881756756,-1.157387086
33988,3398.894414,-0.1594941026,-1.119856124
33989,3398.994417,-0.1307024839,-1.081235744
33990,3399.094419,-0.1018634977,-1.041560972
33991,3399.194422,-0.07303528815,-1.000867867
33992,3399.294425,-0.04426833701,-0.9591934853
33993,3399.394428,-0.01560301907,-0.9165758464
33994,3399.49443,0.01293193928,-0.8730538979
33995,3399.594433,0.04131996235,-0.8286674788
33996,3399.694436,0.0695560439,-0.7834572816
33997,3399.794439,0.09764513494,-0.7374648143
33998,3399.894442,0.1255996452,-0.6907323611
33999,3399.994444,0.1534362823,-0.6433029425
34000,3400.094447,0.1811725124,-0.5952202746
34001,3400.19445,0.2088229589,-0.5465287274
34002,3400.294453,0.2363960633,-0.4972732829
34003,3400.394455,0.2638913089,-0.4474994921
34004,3400.494458,0.2912972556,-0.3972534317
34005,3400.594461,0.3185905661,-0.3465816604
34006,3400.694464,0.3457361116,-0.2955311739
34007,3400.794467,0.3726881507,-0.2441493608
34008,3400.894469,0.3993924787,-0.1924839565
34009,3400.994472,0.4257893582,-0.1405829981
34010,3401.094475,0.4518169704,-0.08849477843
34011,3401.194478,0.4774150824,-0.0362677999
34012,3401.29448,0.5025286033,0.01604927192
34013,3401.394483,0.5271107127,0.06840765466
34014,3401.494486,0.5511252847,0.1207584956
34015,3401.594489,0.5745483892,0.1730529184
34016,3401.694492,0.5973687389,0.2252420693
34017,3401.794494,0.6195870411,0.2772771638
34018,3401.894497,0.6412143126,0.3291095331
34019,3401.9945,0.6622693097,0.3806906699
34020,3402.094503,0.6827753009,0.431972275
34021,3402.194505,0.7027564735,0.4829063022
34022,3402.294508,0.7222342948,0.5334450047
34023,3402.394511,0.7412241541,0.5835409798
34024,3402.494514,0.7597325871,0.6331472138
34025,3402.594517,0.7777553325,0.6822171265
34026,3402.694519,0.7952763955,0.7307046155
34027,3402.794522,0.8122682051,0.7785640994
34028,3402.894525,0.8286928522,0.8257505612
34029,3402.994528,0.8445043003,0.8722195909
34030,3403.09453,0.859651373,0.9179274276
34031,3403.194533,0.8740812534,0.9628310006
34032,3403.294536,0.8877431833,1.006887971
34033,3403.394539,0.900592034,1.05005677
34034,3403.494542,0.9125914286,1.092296641
34035,3403.594544,0.9237161388,1.133567677
34036,3403.694547,0.9339535404,1.173830856
34037,3403.79455,0.9433039981,1.213048085
34038,3403.894553,0.951780145,1.251182227
34039,3403.994555,0.9594051189,1.288197145
34040,3404.094558,0.9662099144,1.324057729
34041,3404.194561,0.972230085,1.358729935
34042,3404.294564,0.9775020917,1.392180818
34043,3404.394567,0.9820596214,1.424378556
34044,3404.494569,0.9859302072,1.455292489
34045,3404.594572,0.989132451,1.484893146
34046,3404.694575,0.9916740979,1.513152269
34047,3404.794578,0.9935511361,1.540042846
34048,3404.89458,0.9947480028,1.565539135
34049,3404.994583,0.9952388795,1.589616687
34050,3405.094586,0.9949899617,1.612252372
34051,3405.194589,0.993962502,1.633424399
34052,3405.294592,0.9921163537,1.653112342
34053,3405.394594,0.989413701,1.671297151
34054,3405.494597,0.9858226406,1.687961181
34055,3405.5946,0.9813202952,1.703088201
34056,3405.694603,0.9758951799,1.716663412
34057,3405.794605,0.9695486093,1.728673464
34058,3405.894608,0.9622950174,1.739106464
34059,3405.994611,0.9541611612,1.747951993
34060,3406.094614,0.9451842764,1.75520111
34061,3406.194617,0.9354093504,1.760846367
34062,3406.294619,0.9248857516,1.76488181
34063,3406.394622,0.9136635185,1.767302989
34064,3406.494625,0.9017896364,1.768106961
34065,3406.594628,0.8893046349,1.767292292
34066,3406.69463,0.8762398096,1.764859057
34067,3406.794633,0.862615316,1.760808845
34068,3406.894636,0.8484393058,1.755144752
34069,3406.994639,0.8337081843,1.74787138
34070,3407.094642,0.8184079633,1.738994832
34071,3407.194644,0.8025165926,1.728522706
34072,3407.294647,0.7860070589,1.71646409
34073,3407.39465,0.7688509765,1.702829549
34074,3407.494653,0.7510223482,1.687631117
34075,3407.594655,0.7325011592,1.670882284
34076,3407.694658,0.7132764828,1.652597986
34077,3407.794661,0.6933488175,1.632794586
34078,3407.894664,0.6727314452,1.611489863
34079,3407.994667,0.6514506877,1.588702988
34080,3408.094669,0.6295450355,1.564454514
34081,3408.194672,0.6070632243,1.538766349
34082,3408.294675,0.5840614297,1.51166174
34083,3408.394678,0.5605998268,1.483165246
34084,3408.49468,0.5367388222,1.453302719
34085,3408.594683,0.5125352917,1.422101277
34086,3408.694686,0.4880391591,1.389589279
34087,3408.794689,0.4632906213,1.355796296
34088,3408.894692,0.4383182657,1.320753087
34089,3408.994694,0.4131382484,1.284491567
34090,3409.094697,0.3877546068,1.247044778
34091,3409.1947,0.3621606767,1.208446857
34092,3409.294703,0.3363414892,1.168733005
34093,3409.394705,0.3102769308,1.127939455
34094,3409.494708,0.2839453853,1.086103437
34095,3409.594711,0.2573275301,1.04326314
34096,3409.694714,0.2304099467,0.9994576834
34097,3409.794717,0.2031882216,0.9547270742
34098,3409.894719,0.1756692577,0.9091121725
34099,3409.994722,0.1478725884,0.8626546524
34100,3410.094725,0.1198305732,0.8153969634
34101,3410.194728,0.09158745535,0.7673822903
34102,3410.29473,0.06319736371,0.718654513
34103,3410.394733,0.03472143291,0.6692581651
34104,3410.494736,0.00622429822,0.619238392
34105,3410.594739,-0.02222972465,0.5686409089
34106,3410.694742,-0.05058043522,0.5175119574
34107,3410.794744,-0.07877518183,0.465898262
34108,3410.894747,-0.1067716275,0.4138469862
34109,3410.99475,-0.1345396018,0.3614056881
34110,3411.094753,-0.1620618739,0.3086222756
34111,3411.194755,-0.1893337782,0.255544961
34112,3411.294758,-0.2163617258,0.2022222157
34113,3411.394761,-0.2431607357,0.1487027245
34114,3411.494764,-0.2697512068,0.09503533996
34115,3411.594767,-0.2961552189,0.04126903582
34116,3411.694769,-0.322392695,-0.01254713862
34117,3411.794772,-0.3484777689,-0.06636410484
34118,3411.894775,-0.3744156841,-0.1201328012
34119,3411.994778,-0.4002005022,-0.173804229
34120,3412.09478,-0.4258138303,-0.2273294984
34121,3412.194783,-0.4512246799,-0.2806598742
34122,3412.294786,-0.4763904759,-0.3337468214
34123,3412.394789,-0.5012591259,-0.3865420505
34124,3412.494792,-0.5257719681,-0.4389975622
34125,3412.594794,-0.5498673369,-0.4910656923
34126,3412.694797,-0.5734844289,-0.5426991559
34127,3412.7948,-0.5965671264,-0.5938510908
34128,3412.894803,-0.6190674369,-0.6444751009
34129,3412.994805,-0.640948243,-0.6945252989
34130,3413.094808,-0.6621851169,-0.7439563486
34131,3413.194811,-0.6827670379,-0.7927235061
34132,3413.294814,-0.7026959486,-0.8407826611
34133,3413.394817,-0.7219851892,-0.8880903767
34134,3413.494819,-0.7406569497,-0.9346039296
34135,3413.594822,-0.7587389674,-0.9802813485
34136,3413.694825,-0.7762607658,-1.025081453
34137,3413.794828,-0.7932497699,-1.068963889
34138,3413.89483,-0.8097276469,-1.111889169
34139,3413.994833,-0.8257072002,-1.153818704
34140,3414.094836,-0.8411900949,-1.194714842
34141,3414.194839,-0.8561656207,-1.2345409
34142,3414.294842,-0.8706106037,-1.273261196
34143,3414.394844,-0.8844904778,-1.310841085
34144,3414.494847,-0.8977614209,-1.347246989
34145,3414.59485,-0.9103733681,-1.382446425
34146,3414.694853,-0.922273633,-1.416408039
34147,3414.794855,-0.9334108161,-1.449101628
34148,3414.894858,-0.9437386504,-1.480498176
34149,3414.994861,-0.9532194427,-1.510569869
34150,3415.094864,-0.9618268025,-1.539290131
34151,3415.194867,-0.9695474139,-1.566633641
34152,3415.294869,-0.9763816921,-1.592576355
34153,3415.394872,-0.9823432655,-1.617095534
34154,3415.494875,-0.9874573274,-1.640169755
34155,3415.594878,-0.9917580046,-1.661778939
34156,3415.69488,-0.9952849775,-1.681904361
34157,3415.794883,-0.9980796517,-1.700528669
34158,3415.894886,-1.000181224,-1.717635902
34159,3415.994889,-1.001622993,-1.733211497
34160,3416.094892,-1.002429249,-1.747242307
34161,3416.194894,-1.002613008,-1.75971661
34162,3416.294897,-1.002174818,-1.770624117
34163,3416.3949,-1.001102716,-1.779955981
34164,3416.494903,-0.9993733626,-1.787704807
34165,3416.594905,-0.9969542452,-1.793864651
34166,3416.694908,-0.9938067541,-1.79843103
34167,3416.794911,-0.9898898592,-1.801400922
34168,3416.894914,-0.9851640582,-1.802772767
34169,3416.994917,-0.9795952438,-1.802546467
34170,3417.094919,-0.9731581442,-1.800723387
34171,3417.194922,-0.9658390285,-1.797306346
34172,3417.294925,-0.9576374339,-1.792299621
34173,3417.394928,-0.9485667595,-1.785708935
34174,3417.49493,-0.9386536712,-1.77754145
34175,3417.594933,-0.9279363694,-1.767805763
34176,3417.694936,-0.9164618733,-1.756511893
34177,3417.794939,-0.9042825604,-1.743671269
34178,3417.894942,-0.8914522722,-1.729296721
34179,3417.994944,-0.8780223299,-1.713402463
34180,3418.094947,-0.8640378171,-1.696004078
34181,3418.19495,-0.8495344607,-1.677118503
34182,3418.294953,-0.8345363881,-1.656764011
34183,3418.394955,-0.8190549619,-1.634960192
34184,3418.494958,-0.803088796,-1.611727933
34185,3418.594961,-0.7866249528,-1.587089394
34186,3418.694964,-0.7696412141,-1.56106799
34187,3418.794967,-0.7521092234,-1.533688365
34188,3418.894969,-0.7339982195,-1.504976364
34189,3418.994972,-0.7152790266,-1.474959014
34190,3419.094975,-0.695927944,-1.44366449
34191,3419.194978,-0.6759301868,-1.411122093
34192,3419.29498,-0.6552825695,-1.377362216
34193,3419.394983,-0.6339951885,-1.342416315
34194,3419.494986,-0.6120919542,-1.306316883
34195,3419.594989,-0.5896099198,-1.26909741
34196,3419.694992,-0.5665974663,-1.230792357
34197,3419.794994,-0.5431115027,-1.19143712
34198,3419.894997,-0.5192139285,-1.151067996
34199,3419.995,-0.4949676747,-1.109722149
34200,3420.095003,-0.4704326727,-1.067437572
34201,3420.195005,-0.4456621119,-1.024253053
34202,3420.295008,-0.4206993178,-0.98020814
34203,3420.395011,-0.3955755314,-0.9353430984
34204,3420.495014,-0.3703087842,-0.8896988776
34205,3420.595017,-0.3449039737,-0.8433170711
34206,3420.695019,-0.3193541283,-0.7962398774
34207,3420.795022,-0.2936427522,-0.7485100613
34208,3420.895025,-0.2677470383,-0.7001709137
34209,3420.995028,-0.2416416629,-0.6512662118
34210,3421.09503,-0.2153028218,-0.6018401784
34211,3421.195033,-0.1887121464,-0.551937441
34212,3421.295036,-0.1618601486,-0.5016029909
34213,3421.395039,-0.1347488847,-0.4508821416
34214,3421.495042,-0.1073935977,-0.3998204866
34215,3421.595044,-0.07982318928,-0.3484638583
34216,3421.695047,-0.05207947634,-0.296858285
34217,3421.79505,-0.02421529606,-0.245049949
34218,3421.895053,0.003708374374,-0.1930851439
34219,3421.995055,0.03162602808,-0.1410102323
34220,3422.095058,0.05947164864,-0.08887160293
34221,3422.195061,0.08718278276,-0.03671562807
34222,3422.295064,0.114704303,0.01541137886
34223,3422.395067,0.1419915256,0.06746320586
34224,3422.495069,0.1690124046,0.1193937847
34225,3422.595072,0.1957486086,0.1711572329
34226,3422.695075,0.2221953812,0.2227078961
34227,3422.795078,0.2483602002,0.2740003891
34228,3422.89508,0.2742603533,0.3249896376
34229,3422.995083,0.2999196491,0.3756309191
34230,3423.095086,0.3253645549,0.4258799036
34231,3423.195089,0.3506201095,0.4756926933
34232,3423.295092,0.3757059758,0.5250258628
34233,3423.395094,0.4006329875,0.573836498
34234,3423.495097,0.4254005009,0.6220822345
34235,3423.5951,0.449994789,0.6697212959
34236,3423.695103,0.4743886256,0.7167125307
34237,3423.795105,0.4985420977,0.7630154496
34238,3423.895108,0.5224045771,0.8085902605
34239,3423.995111,0.5459176763,0.8533979045
34240,3424.095114,0.5690189289,0.8974000898
34241,3424.195117,0.5916458647,0.9405593253
34242,3424.295119,0.6137401203,0.9828389534
34243,3424.395122,0.6352512157,1.024203182
34244,3424.495125,0.6561396632,1.064617114
34245,3424.595128,0.6763791289,1.104046779
34246,3424.69513,0.6959574541,1.142459162
34247,3424.795133,0.7148764464,1.17982223
34248,3424.895136,0.7331504565,1.216104959
34249,3424.995139,0.7508038689,1.251277364
34250,3425.095142,0.7678677302,1.285310517
34251,3425.195144,0.7843758151,1.318176576
34252,3425.295147,0.8003604834,1.349848804
34253,3425.39515,0.8158486966,1.380301597
34254,3425.495153,0.8308585534,1.409510496
34255,3425.595155,0.8453966524,1.437452212
34256,3425.695158,0.8594565215,1.464104644
34257,3425.795161,0.8730182542,1.489446892
34258,3425.895164,0.8860493892,1.513459281
34259,3425.995167,0.8985069554,1.536123365
34260,3426.095169,0.9103405016,1.557421951
34261,3426.195172,0.9214958427,1.577339103
34262,3426.295175,0.9319191883,1.595860161
34263,3426.395178,0.9415612858,1.612971744
34264,3426.49518,0.9503812083,1.628661762
34265,3426.595183,0.9583494496,1.642919425
34266,3426.695186,0.9654500483,1.655735247
34267,3426.795189,0.9716815505,1.667101051
34268,3426.895192,0.9770567252,1.677009975
34269,3426.995194,0.9816010555,1.685456472
34270,3427.095197,0.9853501395,1.692436314
34271,3427.1952,0.9883462325,1.697946591
34272,3427.295203,0.9906342376,1.701985708
34273,3427.395205,0.9922575039,1.704553388
34274,3427.495208,0.9932538057,1.705650665
34275,3427.595211,0.9936518642,1.705279877
34276,3427.695214,0.9934687212,1.703444667
34277,3427.795217,0.9927082015,1.700149972
34278,3427.895219,0.9913606028,1.695402014
34279,3427.995222,0.9894036406,1.689208293
34280,3428.095225,0.9868045672,1.681577577
34281,3428.195228,0.9835232748,1.672519888
34282,3428.29523,0.979516107,1.662046492
34283,3428.395233,0.9747400393,1.650169884
34284,3428.495236,0.9691568543,1.636903773
34285,3428.595239,0.9627369392,1.622263069
34286,3428.695242,0.9554623651,1.606263859
34287,3428.795244,0.9473289707,1.588923397
34288,3428.895247,0.9383472657,1.57026008
34289,3428.99525,0.9285420674,1.550293429
34290,3429.095253,0.9179509046,1.529044067
34291,3429.195255,0.9066213268,1.506533698
34292,3429.295258,0.8946073592,1.482785085
34293,3429.395261,0.8819654175,1.457822023
34294,3429.495264,0.8687500467,1.431669314
34295,3429.595267,0.8550098636,1.404352746
34296,3429.695269,0.8407840659,1.37589906
34297,3429.795272,0.8260998176,1.346335926
34298,3429.895275,0.8109707481,1.315691917
34299,3429.995278,0.7953966955,1.283996475
34300,3430.09528,0.779364722,1.251279884
34301,3430.195283,0.7628513072,1.21757324
34302,3430.295286,0.7458255278,1.182908422
34303,3430.395289,0.7282529363,1.147318054
34304,3430.495292,0.7100997956,1.110835483
34305,3430.595294,0.6913372874,1.073494735
34306,3430.695297,0.6719453202,1.035330494
34307,3430.7953,0.6519155932,0.9963780562
34308,3430.895303,0.6312536423,0.9566733071
34309,3430.995305,0.6099796814,0.9162526801
34310,3431.095308,0.5881281632,0.8751531246
34311,3431.195311,0.5657460949,0.8334120703
34312,3431.295314,0.5428902572,0.7910673921
34313,3431.395317,0.5196235732,0.7481573744
34314,3431.495319,0.4960109485,0.7047206751
34315,3431.595322,0.4721149539,0.66079629
34316,3431.695325,0.4479917337,0.6164235162
34317,3431.795328,0.4236875047,0.5716419158
34318,3431.89533,0.3992359591,0.5264912796
34319,3431.995333,0.3746568027,0.4810115906
34320,3432.095336,0.3499555582,0.435242987
34321,3432.195339,0.3251246532,0.3892257262
34322,3432.295342,0.3001456955,0.3430001475
34323,3432.395344,0.2749927312,0.2966066361
34324,3432.495347,0.2496361971,0.2500855863
34325,3432.59535,0.2240472114,0.2034773654
34326,3432.695353,0.1982018202,0.1568222767
34327,3432.795355,0.1720848179,0.1101605243
34328,3432.895358,0.1456927998,0.06353217629
34329,3432.995361,0.1190361708,0.01697712974
34330,3433.095364,0.09213992907,-0.02946492524
34331,3433.195367,0.06504315109,-0.07575454045
34332,3433.295369,0.03779722262,-0.1218525444
34333,3433.395372,0.0104629697,-0.167720077
34334,3433.495375,-0.01689305595,-0.2133186231
34335,3433.595378,-0.04420280755,-0.2586100465
34336,3433.69538,-0.07140111385,-0.303556623
34337,3433.795383,-0.09842980055,-0.3481210728
34338,3433.895386,-0.1252411952,-0.3922665925
34339,3433.995389,-0.1518007031,-0.4359568865
34340,3434.095392,-0.1780882237,-0.4791561981
34341,3434.195394,-0.2040982816,-0.5218293392
34342,3434.295397,-0.2298388591,-0.5639417201
34343,3434.3954,-0.255329035,-0.6054593779
34344,3434.495403,-0.28059564,-0.6463490051
34345,3434.595405,-0.3056692278,-0.6865779764
34346,3434.695408,-0.3305797217,-0.7261143757
34347,3434.795411,-0.3553521267,-0.7649270216
34348,3434.895414,-0.3800026921,-0.8029854923
34349,3434.995417,-0.4045358674,-0.8402601501
34350,3435.095419,-0.4289423276,-0.8767221649
34351,3435.195422,-0.4531982452,-0.9123435359
34352,3435.295425,-0.4772658767,-0.9470971142
34353,3435.395428,-0.5010954152,-0.9809566232
34354,3435.49543,-0.5246279438,-1.013896678
34355,3435.595433,-0.5477992309,-1.045892805
34356,3435.695436,-0.5705440282,-1.076921461
34357,3435.795439,-0.5928004898,-1.106960045
34358,3435.895442,-0.6145143195,-1.135986923
34359,3435.995444,-0.6356422747,-1.163981435
34360,3436.095447,-0.6561547155,-1.190923913
34361,3436.19545,-0.6760369698,-1.216795695
34362,3436.295453,-0.6952893935,-1.241579132
34363,3436.395455,-0.7139261173,-1.265257606
34364,3436.495458,-0.7319725941,-1.287815534
34365,3436.595461,-0.7494621626,-1.309238381
34366,3436.695464,-0.7664319369,-1.329512665
34367,3436.795467,-0.7829183858,-1.348625966
34368,3436.895469,-0.7989530006,-1.366566931
34369,3436.995472,-0.8145584362,-1.383325278
34370,3437.095475,-0.829745474,-1.398891802
34371,3437.195478,-0.8445110778,-1.413258378
34372,3437.29548,-0.85883772,-1.426417957
34373,3437.395483,-0.8726940384,-1.438364577
34374,3437.495486,-0.8860367697,-1.449093352
34375,3437.595489,-0.8988137863,-1.45860048
34376,3437.695492,-0.9109679696,-1.466883235
34377,3437.795494,-0.9224415728,-1.473939965
34378,3437.895497,-0.9331806866,-1.479770091
34379,3437.9955,-0.9431394079,-1.484374097
34380,3438.095503,-0.9522833394,-1.487753529
34381,3438.195505,-0.960592108,-1.489910984
34382,3438.295508,-0.968060674,-1.490850105
34383,3438.395511,-0.9746993156,-1.490575572
34384,3438.495514,-0.9805322866,-1.489093089
34385,3438.595517,-0.9855952666,-1.486409378
34386,3438.695519,-0.9899318306,-1.482532165
34387,3438.795522,-0.9935892524,-1.477470169
34388,3438.895525,-0.9966140148,-1.471233089
34389,3438.995528,-0.9990474295,-1.463831589
34390,3439.09553,-1.000921757,-1.455277284
34391,3439.195533,-1.002257174,-1.445582728
34392,3439.295536,-1.003059859,-1.434761391
34393,3439.395539,-1.003321376,-1.422827649
34394,3439.495542,-1.003019397,-1.409796762
34395,3439.595544,-1.002119719,-1.395684859
34396,3439.695547,-1.000579385,-1.380508918
34397,3439.79555,-0.9983506337,-1.364286744
